"","Project","Replication","Lab","T_N","C_N","T_M","SE_T_M","C_M","SE_C_M","T_SD","SE_T_SD","C_SD","SE_C_SD","MD","SE_MD","pooled_SD","SE_pooled_SD","SMD","SE_SMD"
"12","ML1","Lorge","luc",71,75,5.50704225352113,0.268293091360697,4.61333333333333,0.243023991944542,2.26067777091372,0.191062143665791,2.10464950753078,0.17300112383539,0.893708920187794,0.361284728786143,2.1818906581282,0.128125031122312,0.407465302599551,0.166436155429278
"13","ML1","Lorge","mcdaniel",50,48,5.38,0.242251345271217,5.20833333333333,0.287071193219312,1.71297568992841,0.173036675193726,1.98888756818108,0.205138089424195,0.171666666666667,0.374480388461923,1.8531973121548,0.133051812979,0.0919067988449081,0.20059653864411
"14","ML1","Lorge","msvu",44,40,5.52272727272727,0.235552152297632,5.575,0.331831552880644,1.5624762154638,0.168486143377874,2.09868701322688,0.237629510693432,-0.0522727272727277,0.401348811226003,1.83712485046233,0.142588541847451,-0.0281923767135503,0.216471355109851
"15","ML1","Lorge","mturk",512,487,6.09375,0.0991397532780828,5.12525667351129,0.0959140963300061,2.243276538499,0.0701709516408884,2.11663961434828,0.0678912472845224,0.968493326488707,0.138143468812483,2.18246392622734,0.0488502516761119,0.443427516025853,0.064022637677
"16","ML1","Lorge","osu",52,55,6.15384615384615,0.315970834355578,5.6,0.251058365784339,2.27849808964035,0.225604928513444,1.86189867250253,0.179161283295523,0.553846153846155,0.401299536078354,2.07472139442116,0.14249245038705,0.265037555814335,0.19289064105422
"17","ML1","Lorge","oxy",62,60,5.85483870967742,0.253840698174013,5.51666666666667,0.245285106411896,1.99874365616683,0.180957748058815,1.89997026441198,0.174906440017923,0.338172043010752,0.353282671510934,1.95080513660478,0.125402503715162,0.172263908148308,0.180298805374359
"18","ML1","Lorge","pi",673,649,6.14710252600297,0.0842801172050752,5.55932203389831,0.0874199984790027,2.18641532629464,0.059639367460457,2.22706628347938,0.0618629523188717,0.587780492104667,0.121389985116547,2.2064648387321,0.0429270065307382,0.266238755221817,0.0552275832112361
"19","ML1","Lorge","psu",49,46,5.40816326530612,0.315309975099198,4.56521739130435,0.247991300129941,2.20716982569439,0.225268327025789,1.68195883042552,0.177294027825918,0.842945874001774,0.404558956349705,1.97059317121806,0.143720278082765,0.424301952592569,0.205950613826847
"20","ML1","Lorge","qccuny",52,49,6.48076923076923,0.295121705363925,4.40816326530612,0.323299274996687,2.12815288238402,0.210718534757126,2.26309492497681,0.230976158569807,2.07260596546311,0.436937654187217,2.19461578037735,0.155182770040383,0.937229202098771,0.208296336291222
"21","ML1","Lorge","qccuny2",50,35,5.98,0.270283298086452,5.14285714285714,0.378281956872857,1.91119152918395,0.19305949863318,2.23794623736687,0.271390844738742,0.837142857142857,0.452094652285371,2.05134605906579,0.158264784422693,0.404393800320365,0.220582174882801
"22","ML1","Lorge","sdsu",79,83,6.12658227848101,0.243291750552538,5.31325301204819,0.199122163164891,2.16242437904,0.173132511779394,1.81408924164928,0.141656570635008,0.813329266432819,0.313033919398437,1.99152830588398,0.110983533459624,0.406476683933695,0.158066024628036
"23","ML1","Lorge","swps",39,40,6.07692307692308,0.412988540920937,6.1,0.327774156143979,2.57911261141273,0.295844506241036,2.07302578310929,0.234723948540427,-0.023076923076923,0.525800922700564,2.33652319897335,0.187071573087179,-0.00978004109102069,0.222836725628421
"24","ML1","Lorge","swpson",92,75,6.21739130434783,0.238858812855761,5.52,0.249222213519806,2.29105324862942,0.169824165498075,2.15832768095541,0.177413442511095,0.697391304347827,0.347316904422916,2.23250392637755,0.122524570701455,0.310958346508261,0.155796311281954
"25","ML1","Lorge","tamu",100,86,5.82,0.262613130984832,5.02325581395349,0.200530584971915,2.62613130984832,0.186631025501187,1.85964414170812,0.142628194840525,0.796744186046512,0.338830056074054,2.30395865420435,0.119777106961708,0.344403502696126,0.147548389529759
"26","ML1","Lorge","tamuc",46,41,6.69565217391304,0.289710108677525,5.63414634146341,0.334511105873048,1.96490955649806,0.207119653158839,2.14191616970618,0.239473507878449,1.06150583244963,0.440317801393964,2.05011140459627,0.15631952911175,0.513195205980414,0.216401838464031
"27","ML1","Lorge","tamuon",101,123,5.67326732673267,0.215768904104446,4.89430894308943,0.174249598512148,2.16845064915524,0.153332615868604,1.93252153352616,0.123717013777913,0.778958383643242,0.274222540232008,2.04217230882447,0.0966996614613912,0.38014583866278,0.135025385614609
"28","ML1","Lorge","tilburg",34,46,5.70588235294118,0.308897792615775,4.54347826086957,0.335797445472167,1.80116816916648,0.221708475447217,2.27748908268275,0.240068428248168,1.16240409207161,0.472519715606253,2.08926396991759,0.166212916983384,0.551000343051699,0.228179324495415
"29","ML1","Lorge","ufl",69,58,6.46376811594203,0.232283330592887,5.44827586206897,0.282770424554058,1.92949025686097,0.165452424548956,2.15351539445252,0.201695196346698,1.01549225387306,0.3624643275774,2.03470734578919,0.128174514946536,0.496083650118643,0.179784520853731
"30","ML1","Lorge","unipd",77,67,3.5974025974026,0.202732310446952,4.1044776119403,0.253545040284425,1.77896880434573,0.144293423794129,2.07535559828663,0.180636518912136,-0.507075014537701,0.321178388395028,1.922418036561,0.113674961529151,-0.26237336437755,0.166903381841278
"31","ML1","Lorge","uva",42,39,5.5,0.257861301165553,5.23076923076923,0.276036968865067,1.67113222900801,0.184545682322214,1.7238503180463,0.197739192898797,0.269230769230769,0.377302150543592,1.69669476500889,0.134135498787806,0.157167518612167,0.220601685556902
"32","ML1","Lorge","vcu",49,59,5.77551020408163,0.346588458590203,5.11864406779661,0.243062413982513,2.42611921013142,0.247614754999423,1.86699782762846,0.173346396488644,0.656866136285023,0.413305757901753,2.13837379529381,0.146176223318117,0.305000778173791,0.193027898456321
"33","ML1","Lorge","wisc",55,41,5.6,0.260276982739749,5.19512195121951,0.254758403473551,1.93026576562035,0.185739909898072,1.63124970797119,0.182379261765013,0.404878048780487,0.373266598665878,1.80907589078502,0.131244159341115,0.22201256636355,0.20530477151695
"34","ML1","Lorge","wku",51,52,6.07843137254902,0.275600075777476,4.73076923076923,0.298456795844828,1.96817821606583,0.196817821606583,2.15220256185843,0.213099807861223,1.34766214177979,0.406596369932209,2.06315399170082,0.144449672243077,0.648340242266825,0.20075555883825
"35","ML1","Lorge","wl",45,45,5.42222222222222,0.351747281997768,6.2,0.294048714441411,2.35959250034339,0.251533405690268,1.97253874256226,0.210273336476734,-0.777777777777778,0.458465698670537,2.17469375528899,0.163000188345051,-0.354591048851078,0.210680149057062
"36","ML1","Lorge","wpi",42,45,6.09523809523809,0.348898255670808,5.62222222222222,0.281211105304098,2.26111912512931,0.249698835625052,1.88642144246344,0.201093201440895,0.473015873015873,0.445324458903424,2.07561989435566,0.158264533221575,0.225873643589001,0.213338800562305
