"","Project","Replication","Lab","T_N","C_N","T_M","SE_T_M","C_M","SE_C_M","T_SD","SE_T_SD","C_SD","SE_C_SD","MD","SE_MD","pooled_SD","SE_pooled_SD","SMD","SE_SMD"
"13","ML1","Jacowitz_Distance","mcdaniel",45,38,3564.08888888889,171.702278807531,2032.17105263158,197.487784591101,1151.81390191578,122.783774498398,1217.39646474871,141.51946444211,1531.91783625731,260.45957683753,1182.22282415713,92.3160929195953,1.28375303166495,0.239933207756299
"14","ML1","Jacowitz_Distance","msvu",19,26,3762.60526315789,265.261248745798,1524.53846153846,312.068388613133,1156.24697692034,192.707829486723,1591.24280311382,225.035715319215,2238.06680161943,430.208470856122,1425.39809821524,151.947947815707,1.54256134942278,0.338172542311006
"15","ML1","Jacowitz_Distance","mturk",472,454,3366.6281779661,61.1444090834856,2006.26101321586,56.3742095817385,1328.3965882761,43.2814996510291,1201.18082889649,39.9065600635041,1360.36716475024,83.3291702325131,1267.62410669812,29.47166184368,1.07229155297114,0.0702504098429216
"16","ML1","Jacowitz_Distance","osu",43,49,3879.20930232558,217.618087132781,1691.58163265306,199.410096950809,1427.01722814941,155.700344428589,1395.87067865566,142.465454567451,2187.62766967252,294.735240616312,1410.4913280672,104.552573308622,1.53800176325634,0.236204641896926
"17","ML1","Jacowitz_Distance","oxy",51,62,3241.07843137255,186.554230864489,1986.31451612903,154.349510254984,1332.26368776061,133.226368776061,1215.34925909761,110.032551874624,1254.76391524352,239.959880438013,1269.34696200008,84.811811370476,0.98181464669786,0.198795427244426
"18","ML1","Jacowitz_Distance","pi",618,578,3320.65048543689,51.2645562136053,2037.45934256055,49.9775875477046,1274.41665843426,36.2788790603988,1201.54269611909,35.3701012811984,1283.19114287634,71.7358762154426,1239.73531962666,25.358877385051,1.0344021833058,0.0615738589741076
"19","ML1","Jacowitz_Distance","psu",39,41,3629.34615384615,229.360533005327,1454.0243902439,154.132581659526,1432.35606952986,164.302509427573,986.930069402206,110.342136211096,2175.32176360225,273.857568809848,1224.3454926159,97.4036974998305,1.75957414552408,0.261573718216107
"20","ML1","Jacowitz_Distance","qccuny",47,43,3556.41489361702,210.078562965738,2062.03488372093,233.632337922614,1440.2260666417,150.15394719776,1532.02969321649,167.158143716298,1494.38000989609,313.322322556575,1484.7496760904,111.28669324561,0.997879625283177,0.222049738973911
"21","ML1","Jacowitz_Distance","qccuny2",42,33,3745.75,178.64246214943,1676.57575757576,193.864737679975,1157.7354749156,127.850495285917,1113.66813055728,139.20851631966,2069.17424242424,264.868901883042,1138.62824934822,93.5946655550592,1.79850648778441,0.273067974455782
"22","ML1","Jacowitz_Distance","sdsu",76,66,3599.05263157895,156.914593089582,2359.18181818182,160.922522453125,1367.94970808859,111.692625953541,1307.34075258008,114.661369101724,1239.87081339713,225.485732233769,1340.15076472669,79.8048166883299,0.920206003133334,0.176033785918723
"23","ML1","Jacowitz_Distance","swps",19,31,3687,343.341283334972,1445.17741935484,291.370468231078,1496.58995720271,249.431659533784,1622.28210939809,209.435719751635,2241.82258064516,459.274598649686,1576.32248891072,159.232617320804,1.39982767425939,0.319118739923299
"24","ML1","Jacowitz_Distance","swpson",50,60,2929.97,256.465046116604,1569.36666666667,193.841297741171,1813.48173246371,183.189318654717,1501.48823591757,138.223195905865,1360.60333333333,316.021123372055,1650.36649167281,111.776923092143,0.818684282004092,0.198000932559751
"25","ML1","Jacowitz_Distance","tamu",81,82,3762.45061728395,141.607856694258,1983.62195121951,164.122666291278,1274.47071024832,100.75575638893,1486.19395316553,116.766424715754,1778.82866606444,216.97368823092,1385.04124001421,76.9467355563451,1.27832089353025,0.171245056318685
"26","ML1","Jacowitz_Distance","tamuc",39,41,3574.23076923077,234.066688195894,1856.20731707317,199.208076943163,1461.7459992751,167.673765578027,1275.55406576716,142.61128000158,1718.0234521576,306.309357091863,1369.42894195449,108.945916993296,1.24244633592055,0.242318248047241
"27","ML1","Jacowitz_Distance","tamuon",101,85,3367.27227722772,128.327260040656,1842.29411764706,147.811322994791,1289.67300220783,91.1936525374371,1362.75306364175,105.138681445513,1524.97815958066,194.814906605426,1323.53631606488,68.8073766461554,1.14749578626281,0.15820491601301
"28","ML1","Jacowitz_Distance","tilburg",25,32,3054.42,326.225128911513,1624.296875,226.617520137241,1631.12564455757,235.432707491853,1281.94228179778,162.806832595231,1430.123125,385.637204812673,1444.72933778229,136.514090698964,0.976319502496181,0.278695615053387
"29","ML1","Jacowitz_Distance","ufl",65,50,3663.51538461538,160.039406568994,1896.36,171.534407829414,1290.27894564397,114.045624010885,1212.93142982998,122.52457702101,1767.15538461538,236.512558327269,1257.32330697833,83.2682701692414,1.39613741980941,0.208302761429662
"30","ML1","Jacowitz_Distance","unipd",47,52,3129.8085106383,206.418856566573,1508.25961538462,197.499162555447,1415.13638363015,147.538166921744,1424.18671490972,141.015497650788,1621.54889525368,285.775745563686,1419.90199684238,101.421571203027,1.13315801079109,0.215329039470435
"31","ML1","Jacowitz_Distance","uva",37,40,3362.48648648649,261.200613883516,2189.875,219.03758147715,1588.82130702154,187.244386714768,1385.315301285,156.856070069411,1172.61148648649,339.057512821857,1486.47930411983,120.569392597893,0.780932215139349,0.234409394706863
"32","ML1","Jacowitz_Distance","vcu",51,40,3652.73529411765,199.114725208093,1975.4875,189.652845374948,1421.96355914257,142.196355914257,1199.46991223313,135.813223476901,1677.24779411765,280.704827801499,1329.05902727456,99.0622110365223,1.25131176510207,0.229041338106372
"33","ML1","Jacowitz_Distance","wisc",52,36,3747.03846153846,174.944108100067,2156.05555555556,249.366375434883,1261.53990419021,124.911063650097,1496.1982526093,178.829895675476,1590.98290598291,295.285831725114,1361.92814674025,103.247506353882,1.15796184081817,0.231965623590951
"34","ML1","Jacowitz_Distance","wku",37,47,3561,245.236934216492,1833.41489361702,209.314675823428,1491.71803449729,175.800656301883,1434.98912024034,149.607957792596,1727.58510638298,320.916509988203,1460.16592216046,113.330854810332,1.1722829405168,0.235798596153575
"35","ML1","Jacowitz_Distance","wl",48,33,3323.125,174.592251989563,2178.69696969697,223.347040588152,1209.61060421517,124.761807688746,1283.03106657751,160.378883322189,1144.42803030303,280.377174090464,1239.8745149843,98.020687003674,0.914223914153377,0.235214277475889
"36","ML1","Jacowitz_Distance","wpi",37,42,3301.86486486487,205.725165480442,1842.85714285714,188.987191681197,1251.37732812383,147.476232423244,1224.77698460614,135.253991511405,1459.00772200772,278.970113442308,1237.28469446534,99.0620569280135,1.16767188734864,0.241819767787895
